li,re,n,ta,zr,ce,hf,id,mo,p,y,zn,ag,cu,mg,pb,ga,sn,ti,o,s,b,co,v,sc,ca,nb,al,mn,se,cr,la,pd,nd,w,as,fe,ni,si,c,yield strength,tensile strength,elongation,source
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0,81.15,0.15,0.3,1.5,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.3,0.0,12.5,0.0,0.0,0.0,0.0,0.0,79.25,0.15,0.3,2.35,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.4,0.0,96.95,0.0,0.3,1.15,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,3.75,0.0,94.0,0.0,0.3,1.2999999999999998,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.475,0.0,3.4,0.0,0.0,0.0,0.0,0.0,91.45,0.15,1.0,0.4,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.35,0.0,5.15,0.0,0.0,0.0,0.0,0.0,91.05,0.15,1.0,0.38,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.35,0.0,5.15,0.0,0.0,0.0,1.35,0.0,89.75,0.15,1.0,0.35,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4500000000000002,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,5.15,0.0,0.0,0.0,0.0,0.0,90.4,0.15,1.0,0.385,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,5.15,0.0,0.0,0.0,4.65,0.0,88.2,0.15,1.0,0.4,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,4.25,2.0,0.0,0.0,0.0,0.0,0.35,0.0,4.4,0.0,0.0,0.0,4.15,0.0,83.45,0.15,0.35,0.385,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.275,0.0,3.4,0.0,0.0,0.0,9.25,0.0,90.7,0.15,0.325,0.32,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.275,0.0,2.8,0.0,0.0,0.0,10.9,0.0,84.80000000000001,0.15,0.275,0.35,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.025,0.0,0.0,0.0,0.0,0.275,0.0,11.9,0.0,0.0,0.0,11.9,0.0,74.0,0.15,0.375,0.3,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.275,0.0,3.0,0.0,0.0,0.0,15.0,0.0,80.2,0.15,0.275,0.475,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,15.0,0.0,79.25,0.15,0.275,0.27,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.025,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,18.15,0.0,75.4,0.15,0.275,0.5,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,1.75,0.0,83.4,0.0,0.325,0.675,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,6.15,0.0,81.55,0.15,0.0,0.625,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,0.0,0.0,84.55000000000001,0.0,0.325,0.575,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.95,0.0,0.0,0.0,0.0,0.0,97.1,0.0,0.25,0.725,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.525,0.0,1.5,0.0,0.0,0.0,0.0,0.0,96.4,0.0,0.3,1.05,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.525,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,95.45,1.65,0.25,0.7,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,1.75,0.0,82.9,0.15,0.35,0.8300000000000001,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.25,0.0,4.15,0.0,0.0,0.0,0.0,0.0,83.94999999999999,0.15,0.325,0.97,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,6.15,0.0,80.95,0.15,0.325,0.94,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,5.9,0.0,79.9,0.15,0.325,1.05,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,5.9,0.0,79.05,0.15,0.325,1.25,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,5.0,1.2,0.0,0.0,0.0,0.0,0.275,0.0,3.9,0.0,0.0,0.0,1.7999999999999998,0.0,78.05000000000001,0.15,0.325,0.8,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,8.3,1.2,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,1.7000000000000002,0.0,73.85,0.15,0.325,0.885,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,8.3,2.1,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,1.75,0.0,73.9,0.15,0.325,0.885,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,8.3,2.05,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,6.0,0.0,72.8,0.15,0.325,0.8500000000000001,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.275,0.0,4.3,0.0,0.0,0.0,5.9,0.0,78.65,0.15,0.325,1.35,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,5.3,2.05,0.0,0.0,0.0,0.0,0.4,0.0,4.15,0.0,0.0,0.0,6.65,0.0,76.15,0.15,0.325,1.15,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,8.3,1.2,0.0,0.0,0.0,0.0,0.275,0.0,3.9,0.0,0.0,0.0,1.5499999999999998,0.0,78.65,0.15,0.4,1.15,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,8.3,1.65,0.0,0.0,0.0,0.0,0.3,0.0,3.9,0.0,0.0,0.0,2.65,0.0,73.4,0.15,0.4,1.25,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,11.65,2.05,0.0,0.0,0.0,0.0,0.3,0.0,4.4,0.0,0.0,0.0,5.4,0.0,67.94999999999999,0.15,0.425,1.15,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,8.3,3.15,0.0,0.0,0.0,0.0,0.3,0.0,3.95,0.0,0.0,0.0,2.05,0.0,71.9,0.15,0.525,1.25,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,5.05,1.2999999999999998,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,1.55,0.0,81.85,0.15,0.325,1.15,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,9.0,3.05,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,10.0,0.0,66.8,0.15,0.275,1.45,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.3,0.0,4.15,0.0,0.0,0.0,0.0,0.0,88.7,0.15,0.4,0.8300000000000001,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.0,3.9,0.0,0.0,0.0,1.125,0.0,86.65,0.15,0.4,0.925,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,12.0,1.5,0.0,0.0,0.0,0.0,0.275,0.0,4.15,0.0,0.0,0.0,4.3,0.0,71.69999999999999,0.0,0.325,0.8,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,6.15,0.0,75.5,0.15,0.275,1.35,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.275,0.0,3.75,0.0,0.0,0.0,1.75,0.0,81.8,0.15,0.375,1.05,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.15,0.0,0.0,0.0,0.0,1.2,0.0,0.5,0.0,0.0,0.0,0.5,0.0,96.2,0.15,0.25,0.925,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.15,0.0,0.0,0.0,0.0,1.6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,96.4,0.15,0.25,0.925,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.15,0.0,0.0,0.0,0.0,0.0,96.15,0.15,1.025,1.4500000000000002,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.0,0.0,1.5,0.0,95.25,0.15,0.3,1.2000000000000002,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.025,0.0,0.0,0.0,0.0,0.0,97.7,0.3,0.25,0.05,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,1.2,0.0,0.0,0.0,0.0,0.0,96.85,0.0,0.5,0.34,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,1.2000000000000002,0.2,0.0,0.0,0.0,0.0,0.5349999999999999,0.0,0.25,0.0,0.0,0.0,0.0,0.0,93.15,4.1,0.3,0.2,,7.791078799999999,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.575,0.0,0.0,0.0,0.0,0.0,97.35,1.25,0.2,0.05,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,4.65,0.0,0.0,0.0,0.0,0.0,93.8,0.0,0.25,0.06,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.25,0.0,0.0,0.0,0.0,0.0,96.75,0.175,0.2,0.05,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249999999999999,0.0,1.55,0.0,0.0,0.0,0.0,0.0,93.95,3.55,0.25,0.1,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.2249999999999999,0.0,0.0,0.0,0.0,0.25,0.0,1.4,0.0,0.0,0.0,2.25,0.0,94.15,0.15,0.6749999999999999,0.475,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499999999999999,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05,0.15,1.05,0.475,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,96.05,0.0,2.05,0.575,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,95.3,0.0,2.05,0.575,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.35,0.0,1.35,0.0,0.0,0.0,0.0,0.0,93.75,0.0,2.25,0.45,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,0.0,3.25,0.0,0.0,0.0,0.0,0.0,93.25,0.0,0.6,0.5,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.25,0.0,4.15,0.0,0.0,0.0,18.05,0.0,75.2,0.15,0.3,0.7250000000000001,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,5.05,4.9,0.0,0.0,0.0,0.0,0.275,0.0,4.4,0.0,0.0,0.0,12.4,0.0,70.5,0.15,0.275,1.55,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.3,0.0,4.15,0.0,0.0,0.0,18.25,0.0,73.3,0.15,0.3,0.8500000000000001,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,5.05,1.0,0.0,0.0,0.0,0.0,0.25,0.0,4.15,0.0,0.0,0.0,18.25,0.0,69.3,0.15,0.3,0.75,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,8.25,2.1,0.0,0.0,0.0,0.0,0.3,0.0,4.4,0.0,0.0,0.0,18.25,0.0,64.45,0.15,0.3,0.8,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,12.0,1.8,0.0,0.0,0.0,0.0,0.3,0.0,4.4,0.0,0.0,0.0,19.75,0.0,59.7,0.15,0.3,0.8,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.015,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,5.05,2.1,0.0,0.0,0.0,0.0,0.3,0.0,4.15,0.0,0.0,0.0,14.05,0.0,72.35,0.15,0.3,0.8,,4.498713535724013,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05,0.0,2.55,3.55,,0.9652664,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05,0.0,2.55,3.55,,0.9652664,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05,0.0,2.55,3.55,,0.9652664,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.55,0.0,2.2,3.35,,1.3100044,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.55,0.0,2.2,3.35,,1.3100044,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.55,0.0,2.2,3.35,,1.3100044,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.55,0.0,2.2,3.35,,1.3100044,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.65,0.0,1.85,3.55,,1.3100044,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.65,0.0,1.85,3.55,,1.3100044,,alloys_db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.65,0.0,1.85,3.55,,1.3100044,,alloys_db
